name,perturbation,level,repeat,baseline_blas,perturbed_blas,delta_blas
Image62-F15.png,add_false_positive_bline_pixels,0.008,4,0.312608587738893,0.31782079920575823,0.005212211466865235
Image62-F15.png,remove_bline_pixels,0.1,5,0.312608587738893,0.2836932241250931,-0.02891536361379987
Image62-F15.png,add_false_positive_bline_pixels,0.008,5,0.312608587738893,0.3171537602382725,0.004545172499379524
Image62-F15.png,remove_bline_pixels,0.1,6,0.312608587738893,0.28028046661702655,-0.03232812112186645
Image62-F15.png,add_false_positive_bline_pixels,0.008,6,0.312608587738893,0.31831720029784066,0.005708612558947668
Image62-F15.png,remove_bline_pixels,0.1,7,0.312608587738893,0.2840034748076446,-0.0286051129312484
Image62-F15.png,add_false_positive_bline_pixels,0.008,7,0.312608587738893,0.3183947629684786,0.005786175229585577
Image62-F15.png,remove_bline_pixels,0.1,8,0.312608587738893,0.2805907172995782,-0.03201787043931481
Image62-F15.png,add_false_positive_bline_pixels,0.008,8,0.312608587738893,0.3180534872176719,0.0054448994787789085
Image62-F15.png,remove_bline_pixels,0.1,9,0.312608587738893,0.28195582030280464,-0.030652767436088357
Image62-F15.png,add_false_positive_bline_pixels,0.008,9,0.312608587738893,0.3194030776867709,0.006794489947877902
Image62-F15.png,remove_bline_pixels,0.2,0,0.312608587738893,0.24584264085380989,-0.06676594688508311
Image62-F15.png,add_false_positive_bline_pixels,0.016,0,0.312608587738893,0.32388620004964,0.011277612310747032
Image62-F15.png,remove_bline_pixels,0.2,1,0.312608587738893,0.2528543062794738,-0.05975428145941919
Image62-F15.png,add_false_positive_bline_pixels,0.016,1,0.312608587738893,0.32272275999007194,0.010114172251178943
Image62-F15.png,remove_bline_pixels,0.2,2,0.312608587738893,0.2520294742100662,-0.06057911352882678
Image62-F15.png,add_false_positive_bline_pixels,0.016,2,0.312608587738893,0.3241499131298089,0.011541325390915902
Image62-F15.png,remove_bline_pixels,0.2,3,0.312608587738893,0.2505584512285927,-0.06205013651030028
Image62-F15.png,add_false_positive_bline_pixels,0.016,3,0.312608587738893,0.3225831471829238,0.009974559444030806
Image62-F15.png,remove_bline_pixels,0.2,4,0.312608587738893,0.2539712087366592,-0.058637379002233814
Image62-F15.png,add_false_positive_bline_pixels,0.016,4,0.312608587738893,0.32428952593695703,0.01168093819806404
Image62-F15.png,remove_bline_pixels,0.2,5,0.312608587738893,0.25167535368577815,-0.06093323405311485
Image62-F15.png,add_false_positive_bline_pixels,0.016,5,0.312608587738893,0.3241499131298088,0.011541325390915791
Image62-F15.png,remove_bline_pixels,0.2,6,0.312608587738893,0.2511789525936957,-0.06142963514519728
Image62-F15.png,add_false_positive_bline_pixels,0.016,6,0.312608587738893,0.3219005956813104,0.009292007942417413
Image62-F15.png,remove_bline_pixels,0.2,7,0.312608587738893,0.24944154877140726,-0.06316703896748574
Image62-F15.png,add_false_positive_bline_pixels,0.016,7,0.312608587738893,0.32464631422189133,0.012037726482998334
Image62-F15.png,remove_bline_pixels,0.2,8,0.312608587738893,0.2511169024571854,-0.06149168528170762
Image62-F15.png,add_false_positive_bline_pixels,0.016,8,0.312608587738893,0.3234053114916853,0.010796723752792281
Image62-F15.png,remove_bline_pixels,0.2,9,0.312608587738893,0.25259148245285373,-0.06001710528603926
